Date,Project_ID,Region,Material_Type,Quantity_Required,EMD_IMF_6,Rolling_Max_3,DWT_cD_2_Mean,DWT_cD_3_Entropy,Trend_Slope,DWT_cD_1_Mean,EMD_IMF_5_Mean,DWT_cD_1_Entropy,DWT_cD_2_Entropy,Residual_Mean,DWT_cA_Entropy,DWT_cD_3_Mean,Signal_Entropy,EMD_IMF_2_Mean,Seasonality_Strength,EMD_IMF_1_Mean,Production_Capacity,EMD_IMF_3_Mean,Classical_Residual,Storage_Capacity,EMD_IMF_4_Mean,Current_Inventory,EMD_IMF_1,Seasonal_Demand_Index,Trend_Strength,Rolling_STD_3,Supplier,Classical_Seasonal
2020-01-01,7.5,0,2,382.0,294.5449116400007,197.0,-1.8368765995523573,4.618769392661288,0.29170722779063546,-9.144279377122384,1.9939464049249045,5.980224708639332,4.808344545292389,0.6507793157175578,5.246714748100923,16.478781105146503,7.708041010580484,-0.160766066897083,0.4496831307012076,1.816145671645615,-0.10087535641828865,-0.628093897689744,220.3587303760122,-1.1559556422386603,-0.01840722246048224,1.441257397803963,-234.8402217070479,1.0878844779696262,0.01441152844568283,0.0,3.0,-93.56495833442789
2020-01-01,4.0,1,2,283.0,150.81437371037504,197.0,4.731484186200862,4.433637507190495,0.1756245155932482,-2.1763261909105416,-3.071445228044109,5.7628060769358305,4.863033788871739,1.6679064373739863,5.104325642356317,-6.316178379941875,7.514960315219599,1.3531201976205074,0.3527934291869079,1.3852104887021806,0.4929348433587665,-1.813263155945268,200.4671247067963,-0.9895118359860284,10.62350016172142,1.4657236181178932,45.090555055068215,1.0878844779696262,0.017328862784146026,0.0,4.0,-29.713832014258752
2020-01-01,4.5,2,2,37.0,341.69602118259616,197.0,-7.311791148211789,4.421801550646555,0.1950178136148686,-10.605538598197626,-0.5463798884704079,6.215367988060007,5.492569675822766,0.6928992646237748,5.296237895052704,6.7821595120078575,7.912823074797437,5.807328632814557,0.3437224157782329,-0.7777373141730627,-0.07665274478971051,-2.1673768470009938,-64.20327173866644,0.4261114568661109,-3.5644825282418218,2.4575465493056896,-118.31972511690616,1.0878844779696262,0.03575878613893613,0.0,2.0,-238.33367192682027
2020-01-01,22.5,3,2,553.0,405.489863808207,197.0,36.07874859799291,4.131532265853073,0.23011425207842862,-19.39695409592043,-3.513905932244114,6.155250311979646,5.431344117780953,0.9840102911349806,5.215561836034209,-17.596632227176922,7.775240601971114,-0.5490002231119382,0.153706533763324,-1.444990631311346,-0.5603925476074915,5.6747573031663245,321.6942693556853,0.39173349279348146,4.716394032774344,3.1040193706776216,62.87118553703237,1.0878844779696262,0.05358645678430829,0.0,3.0,-112.89388155514798
2020-01-01,28.5,4,2,944.0,661.3559955482033,197.0,12.344057065546425,4.216327052400675,0.3241227099206822,-18.385199425097333,-5.472087021974691,6.009941068863057,5.293767977164188,6.807459509705396,5.31989076869119,77.54863899691256,7.922214667849069,-0.15136617976198005,0.11601371247987324,5.702539827748335,0.5969495874108961,-8.003067426731766,443.54852384322066,1.0595509730954524,-10.788897230975154,1.418673194437258,197.18202160966806,1.0878844779696262,0.0,0.0,3.0,-180.61693895069467
2020-01-01,15.5,0,3,346.0,581.8966902043444,310.0,-16.952896889734753,4.155326563335411,0.9828455185501318,-21.940307949170208,0.5568078496297614,5.696015247957201,5.476734538039429,7.883266586052712,5.093871424572959,57.810673196448654,7.373099738645967,2.106809519049965,0.3202005458271212,-13.140190982372564,1.0055280512047067,-5.924189934383177,66.57032883280044,-0.033736359590546994,-1.7188285664263476,1.219179398031363,-165.00931037673092,1.0670406582943834,0.0768934469450202,0.0,2.0,-216.14008490593397
2020-01-01,16.0,1,3,494.0,646.2398544272845,310.0,-15.582527142183546,4.454249739411768,0.31829900668570543,7.182067650728858,3.8662150304448972,5.676512582893162,4.9233172398658365,25.253883580757257,5.034058614201888,-77.79459982336509,7.338102758148629,-4.112595911854936,0.3123579135820346,-16.95261850678128,0.12781459454564023,-0.952859938061415,57.77354054201243,-0.3625394615129242,7.781386196298763,2.226999473270576,7.353801376862464,1.0670406582943834,0.0,0.0,2.0,-161.10956757312164
2020-01-01,4.5,2,3,71.0,803.7935504757219,310.0,14.774055395060593,4.507881409137108,0.08382767341708267,28.75440054071383,3.5020088078565377,5.952231749230631,5.294633782326225,8.869346063408612,5.212283555970407,76.31232885978109,7.558599895416643,0.3406962733390563,0.35855588291904006,-9.506903561989064,0.823146034236589,-1.8724268031721603,-93.16175261447904,-1.474887843585728,-13.153603275466313,2.9939213792649344,-532.9341971154299,1.0670406582943834,0.012081200175554141,0.0,2.0,-485.52941195283245
2020-01-01,16.5,3,3,1530.0,851.2363843366661,310.0,-8.725177230930425,4.306668919132388,0.9842961428001777,-20.947672861177473,-1.2159811797765245,5.742421076462444,5.29335169291926,26.26787630977082,5.184654075111269,14.104536391393207,7.567763833386067,-2.8880082066550816,0.13056077994647441,-14.868115867566274,0.09397418124100909,-6.955169191539092,971.1068939364711,0.12215579432296098,-7.381741146849711,0.6122289325511652,52.216981993118324,1.0670406582943834,0.033300698220865343,0.0,2.0,-61.84430355366153
2020-01-01,28.5,4,3,982.0,1278.5437574086707,310.0,-37.63885988494974,4.389769617356773,0.6495868318188207,-56.8891840439994,5.164002541764129,5.846616060222416,5.314313601294311,16.21752686993629,4.901646450108512,5.295173350038262,7.542781487144017,-1.3122338395356274,0.11764838476856931,-7.423317410191992,-1.5528071946254132,15.844138739935541,422.18640924257977,-0.01229267903039194,-46.53467123079035,1.3113982284454089,140.70101370739252,1.0670406582943834,0.059011917340197284,0.0,2.0,-643.6237503954077
2020-01-01,10.0,0,4,1245.0,636.4372173974804,466.5,29.723684954608817,4.528197866703921,0.6808156800732125,-26.638747231513943,-4.267504456423826,5.783628095262908,4.913177302049207,20.150854121653083,5.157465714658576,4.720707943443021,7.539973552873705,-11.382426344881337,0.3326674598276017,-0.9410134161360076,-0.4734761176461229,-6.823430495009277,889.6532937460461,0.597320525465444,16.77168454436059,0.924643745790585,141.1567059888172,1.119896888006535,0.07428723183258512,0.0,0.5,-186.3945969660053
2020-01-01,17.0,1,4,740.0,1023.9673500061899,466.5,-11.841403330097219,4.651707613423083,0.9518664502957526,-11.714728731324744,12.37027357198523,5.954458629757651,5.204587825236562,36.97334497254857,5.212754256018332,7.6515228967770845,7.629519599415501,-19.219326992613667,0.2605354679973023,-14.838344211955388,-0.2020403814552914,-17.30900425540776,250.95446753908118,0.774656359939107,-19.260267303409382,1.3151622623398598,-325.7762690490374,1.119896888006535,0.0033583467922431165,0.0,0.5,-305.6463512284728
2020-01-01,11.5,2,4,907.0,1051.9878203188741,466.5,28.810477189649887,4.403492172875547,0.8331144558788849,35.80525975811541,10.067349204730407,6.027478977395294,5.268125599979911,13.92332436072559,5.277889312203211,-61.08424519922658,7.732051485509367,4.238808352598535,0.3686419675027567,-11.65214471805316,1.1216541010711254,-6.159807712084928,151.8375252705191,-0.9884907083403067,4.75157260425267,1.7320290161502903,11.730478384101787,1.119896888006535,0.06668284493939314,0.0,1.0,-130.2366380249208
2020-01-01,22.5,3,4,2209.0,1138.0650589970048,466.5,71.87283319001476,4.317270123091691,1.1554635242057831,-83.5990736915962,-38.43561322266576,5.948363316576593,5.392703571808048,1.5092994518198755,5.2371164608858525,-29.613373135518664,7.72537533705879,4.6596848120392504,0.15961603284851822,-5.698210878421364,-0.4179065968511495,-24.24166032913487,1460.0817182331657,-0.41359584379900755,30.101393885045162,1.1542498133520862,1074.7352872643269,1.119896888006535,0.035303178395577284,0.0,0.5,-148.72558492631998
2020-01-01,27.0,4,4,1274.0,1794.5355337385827,466.5,83.47220345800466,4.230496277540195,0.41827381386337287,-19.05910002475605,-14.104283406005042,6.207660122452185,5.273423198902088,12.663748824722415,5.268445059583138,-83.03105041013299,7.881461914576327,14.473613896911939,0.14905846369918319,11.266166987398435,0.5666713228751734,-10.105531797416303,-301.6082487037739,-0.40951133321612093,6.130830713031328,1.6972117026266198,57.2722736212437,1.119896888006535,0.04157752016123617,0.0,1.0,-482.7912252534988
2020-01-01,4.5,0,5,8.0,6.9521388081511954,4.0,0.10762376799223129,4.5019899517503825,0.004613736025384121,-0.48600099695285937,0.012957209148832024,6.018216793641019,4.993765906155753,-0.031793121192319834,5.124404226048165,-0.04672814169215356,7.455147795581546,-0.1059189114315934,0.3961511057489989,-0.16985062937501177,-0.012177852072465745,0.024037663916109897,4.042743417214492,-1.369371320194489,-0.13284023949897752,2.3446255324721648,-0.893469896372757,1.0622881417079135,0.0,0.0,4.0,-2.8513764942032407
2020-01-01,17.0,1,5,19.0,6.174965251875674,4.0,-0.15965736254629462,4.07346086886968,-0.015214290404082748,0.35490578370383086,0.3884020314648997,5.519432206925307,5.205887990660281,0.11622242818082885,5.016510401587616,0.2683911599519561,7.124684132327921,-0.04739451823861857,0.2874027906194344,-0.004870302691593484,-0.20489010047041825,-0.17064948281732792,12.333124341899317,0.7385765164569413,0.1327359670919557,1.9362278549242484,2.6437539593328254,1.0622881417079135,0.11983971348278133,0.0,4.0,-0.859380506975593
2020-01-01,12.0,2,5,6.0,6.828078112105981,4.0,-0.17430342292703857,4.785965564669226,0.007948199509566064,0.2804811988519208,0.1188512308956777,6.0931862879921646,5.215476992528837,0.12886432344513093,5.210483118894344,0.32366806863136555,7.619478962797179,-0.060375617878574116,0.37307740314127746,-0.08236382425558052,-0.5190716218881524,-0.02776858121757005,4.106984322700834,0.3985410104316259,0.00869326587873884,3.2282324891944993,-0.3654410716403427,1.0622881417079135,0.05137249097592356,0.0,4.0,-4.646701862055529
2020-01-01,22.5,3,5,11.0,9.736973732230249,4.0,-0.26084678378271736,3.9169056748712308,0.012303730826545572,0.04972921902144606,-0.21012986759906263,5.866934669428879,5.0493595430665765,0.17838250070598768,5.088955938794172,0.31596907614647163,7.368685814517869,-0.05612911265361671,0.16718726266614325,-0.23401437329227776,0.8117471581760817,-0.007339168803974976,7.0041718247531275,-0.9115657590292745,-0.2293307637758707,2.841478006539676,2.2717732172592586,1.0622881417079135,0.05608477237625964,0.0,4.0,-3.499763097435021
2020-01-01,28.0,4,5,18.0,15.219336808605568,4.0,-0.2830901516427431,4.0136687827230055,0.00953712496240217,-0.6557567368509531,-0.28857972497277723,6.032006815422098,5.487968417822521,0.11600423565094153,5.239672248348056,-1.3819145674615043,7.745206879179979,-0.09700953933292693,0.11216827458356515,-0.28664578737852897,-1.87233193919651,0.18706210573642892,13.693883131990097,-0.2856145122018918,-0.12244627108355399,1.6463972450515336,2.1722821938787185,1.0622881417079135,0.0,0.0,4.0,-5.677351533306188
2020-01-08,7.5,0,0,1539.0,1052.0130100222182,419.5,-2.948574069843627,4.413574367709179,0.5848367043837451,-14.308510871070995,2.833337429496677,5.967848464767719,5.219755284867931,32.739363003002325,5.178255302760247,25.746205766809357,7.4315606721953,-13.104561185429215,0.29793035143145086,-16.36007084677295,0.05158461089099725,21.206539784036043,493.9571958350298,1.478894059605151,-11.598237985107554,-0.10858355823617077,205.40752682214804,1.079539306719142,0.0,0.0,0.0,81.05997279417235
2020-01-08,12.5,1,0,1224.0,1292.914163243593,250.5,-148.0018742665786,4.229061984994793,0.6758903737060502,-13.342322874408163,4.741195325233213,6.202813439410737,5.265192029999366,45.26430828555598,5.0297383524774695,-96.62493521746244,7.454342225444487,-7.027503711790914,0.3261614881570184,-3.1507707767115196,0.5420924963697045,-27.28774439046485,-168.17446734890217,-0.2924220298400363,45.64259075063149,0.5727065766594314,332.163417621391,1.079539306719142,0.021013543780239452,0.0,1.5,429.888321202937
2020-01-08,4.5,2,0,708.0,1126.6522023038083,152.0,55.76624695888946,4.312155128102631,0.9191713837953024,1.335135330490506,-22.63189245139221,5.996427476570315,5.275537548065312,7.537946704653202,5.090497945898284,102.20812206411482,7.583722089722697,-15.133789364867038,0.343704401361157,-3.544469175691264,-1.0961397224513372,-4.881578091975969,-312.6376964690495,0.3709705639971408,-14.829225831444036,1.3866789063344256,41.22988633503433,1.079539306719142,0.03443038463518955,0.0,0.0,-122.92692149324003
2020-01-08,22.5,3,0,2378.0,1222.209803309591,1552.5,50.10756131742188,4.187261368481784,2.0038870772842543,-69.02741746959059,-4.536352645288583,6.19392729795282,5.634942426013215,60.55632519244993,5.088244705887947,-18.681124215307612,7.68838750537093,-13.873918619763554,0.10333797397019806,-1.8331079344309198,1.3389451759745468,0.02465248397013161,1317.9576206246563,1.2535652257825693,15.390138414116814,0.904882567844718,-224.28589267316033,1.079539306719142,0.003538662372669532,0.0,1.5,231.291241586299
2020-01-08,27.0,4,0,1236.0,2114.5064291777917,834.0,16.69653167865031,4.538053244144418,-0.5754377660545279,3.6335175079504562,-27.192632260521496,6.126832696168409,5.238128663440201,10.014711286714082,5.226479999384375,137.966099137825,7.874456691463127,9.093817291314469,0.10781125014379345,-18.066156468719793,-0.4980549441515918,31.09708440246307,-650.6473690612221,-0.13584912416271389,-56.1140338384461,0.9923963558907001,-367.4715885428904,1.079539306719142,0.01192896243829844,0.0,1.5,9.764411105237164
2020-01-08,6.5,0,1,232.0,247.7580385884457,214.0,-4.5601957969833915,4.492210551638083,0.1910188838676451,-12.777781206587466,-1.487400962661169,5.8106385041576765,5.016581128841079,7.6480711150989285,5.14781392322246,41.67673895503594,7.3473535366725,2.2232033558290274,0.27112485423364396,-8.199945312191753,0.5673837526289551,5.034139413416002,-44.886632476899415,0.7208769705977658,0.1336267674398204,1.2737578895009005,-344.5096755129103,1.0773799817905192,0.0,0.0,3.0,50.471911243424465
2020-01-08,11.0,1,1,156.0,125.9414908727887,111.0,1.7242717749654142,3.9276577888321187,0.19205011497550686,2.2173535589323263,6.923460357819158,5.61494791380847,4.65411498866964,4.587455561101288,4.838307118916838,5.5335490973615356,7.030336152834291,-4.2464755880151825,0.21431026265252073,0.006310008446670387,-1.1591897556610185,-0.009371424773595604,10.161444206743766,-0.4278916308391109,-1.4750836283427946,1.0065114829948907,16.720773298818735,1.0773799817905192,0.019980971099280986,0.0,1.0,30.54657293725799
2020-01-08,12.0,2,1,354.0,289.842951510712,133.0,-18.23991540952804,4.399888349628227,0.2651519025629116,-4.862016100045065,2.426713410926548,6.060949448971702,5.133799042250658,0.5849181793404917,5.172344422831139,-22.297161276777583,7.605163083253698,-1.2001119745384665,0.36422924483686514,-0.9432490894315256,-0.030344810793899335,1.7367828994978391,150.85673832165457,-1.1045588840706697,10.55029687768808,0.8446580255335046,178.69158421887778,1.0773799817905192,0.02095773627143438,0.0,2.0,-98.39401568933926
2020-01-08,22.5,3,1,667.0,453.293965801442,383.5,13.726190651239145,3.9748668210008957,0.3437702628096909,-4.52321613748571,-1.8010594792113115,5.386563757189585,5.1594483534156295,19.540491594371336,5.04275259973582,-47.963579764951696,7.428539568526716,-9.360412636196713,0.14781559763923724,-0.35114518688094126,0.5755766947974448,1.564870666659782,155.16312708375747,0.014256639758371437,6.201484063691014,2.394498981573638,-82.38368731943206,1.0773799817905192,0.0,0.0,1.0,249.0148047342751
2020-01-08,28.5,4,1,504.0,576.5722133772963,281.0,-3.0265288316474654,4.468314289557086,0.18166757028519695,-16.933853183881972,-0.047239425600850656,5.84615541282232,4.669573284022473,9.692740930524307,4.9696899368202985,40.378670310932975,7.537866514446136,5.343232671472817,0.12906012594803062,1.360060645992403,-0.27363957171035325,9.587257893572746,-285.62281054964103,0.4090926627707498,4.987290435335977,0.7929025594848056,3.3627637410973676,1.0773799817905192,0.059496336761132085,0.0,2.0,230.25568723498114
2020-01-08,4.5,0,2,320.0,294.70241871507886,191.0,-1.8368765995523573,4.618769392661288,0.29170722779063546,-9.144279377122384,1.9939464049249045,5.980224708639332,4.808344545292389,0.6507793157175578,5.246714748100923,16.478781105146503,7.708041010580484,-0.160766066897083,0.4496831307012076,1.816145671645615,-0.10087535641828865,-0.628093897689744,14.147940179058146,-1.1559556422386603,-0.01840722246048224,1.1401346862478956,-284.58807665016553,1.0878844779696262,0.01441152844568283,0.0,3.0,49.842883626181326
2020-01-08,4.0,1,2,263.0,150.98413903161378,283.0,4.731484186200862,4.433637507190495,0.1756245155932482,-2.1763261909105416,-3.071445228044109,5.7628060769358305,4.863033788871739,1.6679064373739863,5.104325642356317,-6.316178379941875,7.514960315219599,1.3531201976205074,0.3527934291869079,1.3852104887021806,0.4929348433587665,-1.813263155945268,84.21643411153401,-0.9895118359860284,10.62350016172142,0.9707531609976077,-13.215434493578176,1.0878844779696262,0.017328862784146026,0.0,4.0,65.76679909745802
2020-01-08,1.0,2,2,250.0,341.6413039169486,18.5,-7.311791148211789,4.421801550646555,0.1950178136148686,-10.605538598197626,-0.5463798884704079,6.215367988060007,5.492569675822766,0.6928992646237748,5.296237895052704,6.7821595120078575,7.912823074797437,5.807328632814557,0.3437224157782329,-0.7777373141730627,-0.07665274478971051,-2.1673768470009938,72.53282817606777,0.4261114568661109,-3.5644825282418218,2.222294430902512,145.44970041460894,1.0878844779696262,0.03575878613893613,0.0,2.0,-162.6460673284888
2020-01-08,18.0,3,2,399.0,405.34573386831426,276.5,36.07874859799291,4.131532265853073,0.23011425207842862,-19.39695409592043,-3.513905932244114,6.155250311979646,5.431344117780953,0.9840102911349806,5.215561836034209,-17.596632227176922,7.775240601971114,-0.5490002231119382,0.153706533763324,-1.444990631311346,-0.5603925476074915,5.6747573031663245,-5.770783308787848,0.39173349279348146,4.716394032774344,2.72855698970615,-64.6539933098595,1.0878844779696262,0.05358645678430829,0.0,3.0,59.038107911957376
2020-01-08,27.0,4,2,292.0,661.176929524532,472.0,12.344057065546425,4.216327052400675,0.3241227099206822,-18.385199425097333,-5.472087021974691,6.009941068863057,5.293767977164188,6.807459509705396,5.31989076869119,77.54863899691256,7.922214667849069,-0.15136617976198005,0.11601371247987324,5.702539827748335,0.5969495874108961,-8.003067426731766,-296.35297654425153,1.0595509730954524,-10.788897230975154,1.1438987201423465,-419.5942503338383,1.0878844779696262,0.0,0.0,3.0,-93.00108518203525
2020-01-08,8.5,0,3,526.0,580.5918039051555,173.0,-16.952896889734753,4.155326563335411,0.9828455185501318,-21.940307949170208,0.5568078496297614,5.696015247957201,5.476734538039429,7.883266586052712,5.093871424572959,57.810673196448654,7.373099738645967,2.106809519049965,0.3202005458271212,-13.140190982372564,1.0055280512047067,-5.924189934383177,-236.96146680244595,-0.033736359590546994,-1.7188285664263476,0.7242089409110777,-168.68262820262765,1.0670406582943834,0.0768934469450202,0.0,2.0,266.94586365932446
2020-01-08,16.5,1,3,730.0,646.0298431934007,247.0,-15.582527142183546,4.454249739411768,0.31829900668570543,7.182067650728858,3.8662150304448972,5.676512582893162,4.9233172398658365,25.253883580757257,5.034058614201888,-77.79459982336509,7.338102758148629,-4.112595911854936,0.3123579135820346,-16.95261850678128,0.12781459454564023,-0.952859938061415,13.21430621274429,-0.3625394615129242,7.781386196298763,1.5400632875332974,278.80064842514,1.0670406582943834,0.0,0.0,2.0,118.69012402256318
2020-01-08,12.5,2,3,523.0,803.5209550421456,35.5,14.774055395060593,4.507881409137108,0.08382767341708267,28.75440054071383,3.5020088078565377,5.952231749230631,5.294633782326225,8.869346063408612,5.212283555970407,76.31232885978109,7.558599895416643,0.3406962733390563,0.35855588291904006,-9.506903561989064,0.823146034236589,-1.8724268031721603,151.07907249054324,-1.474887843585728,-13.153603275466313,2.5017739475654874,-183.69955729957252,1.0670406582943834,0.012081200175554141,0.0,2.0,-278.6716315472124
2020-01-08,22.5,3,3,1325.0,849.9429720779035,765.0,-8.725177230930425,4.306668919132388,0.9842961428001777,-20.947672861177473,-1.2159811797765245,5.742421076462444,5.29335169291926,26.26787630977082,5.184654075111269,14.104536391393207,7.567763833386067,-2.8880082066550816,0.13056077994647441,-14.868115867566274,0.09397418124100909,-6.955169191539092,696.9832784106582,0.12215579432296098,-7.381741146849711,0.46543161066758243,-40.540278142215094,1.0670406582943834,0.033300698220865343,0.0,2.0,4.02520411040663
2020-01-08,27.0,4,3,740.0,1278.5204325885472,491.0,-37.63885988494974,4.389769617356773,0.6495868318188207,-56.8891840439994,5.164002541764129,5.846616060222416,5.314313601294311,16.21752686993629,4.901646450108512,5.295173350038262,7.542781487144017,-1.3122338395356274,0.11764838476856931,-7.423317410191992,-1.5528071946254132,15.844138739935541,-500.2216487556559,-0.01229267903039194,-46.53467123079035,0.6150519579720033,-184.07333630886583,1.0670406582943834,0.059011917340197284,0.0,2.0,34.89079185109904
2020-01-08,14.5,0,4,1246.0,634.7139945603664,622.5,29.723684954608817,4.528197866703921,0.6808156800732125,-26.638747231513943,-4.267504456423826,5.783628095262908,4.913177302049207,20.150854121653083,5.157465714658576,4.720707943443021,7.539973552873705,-11.382426344881337,0.3326674598276017,-0.9410134161360076,-0.4734761176461229,-6.823430495009277,368.31776412139055,0.597320525465444,16.77168454436059,-0.24785281233085188,68.74049969774244,1.119896888006535,0.07428723183258512,0.0,0.5,332.1402201859867
2020-01-08,16.0,1,4,1023.0,1023.8488835973635,370.0,-11.841403330097219,4.651707613423083,0.9518664502957526,-11.714728731324744,12.37027357198523,5.954458629757651,5.204587825236562,36.97334497254857,5.212754256018332,7.6515228967770845,7.629519599415501,-19.219326992613667,0.2605354679973023,-14.838344211955388,-0.2020403814552914,-17.30900425540776,451.80109744788297,0.774656359939107,-19.260267303409382,0.35251059383405714,65.0921895639065,1.119896888006535,0.0033583467922431165,0.0,0.5,-224.45202524671242
2020-01-08,12.0,2,4,1153.0,1051.1606456517684,453.5,28.810477189649887,4.403492172875547,0.8331144558788849,35.80525975811541,10.067349204730407,6.027478977395294,5.268125599979911,13.92332436072559,5.277889312203211,-61.08424519922658,7.732051485509367,4.238808352598535,0.3686419675027567,-11.65214471805316,1.1216541010711254,-6.159807712084928,116.25297835026603,-0.9884907083403067,4.75157260425267,-0.3974731596352728,-184.65302444629884,1.119896888006535,0.06668284493939314,0.0,1.0,150.18299105256713
